month_start,product_id,category,units_sold,orders,revenue,freight,revenue_rank
2017-06-01,42a2c92a0979a949ca4ea89ec5c7b934,housewares,73,64,4372.70011138916,1287.989990234375,3
2017-06-01,5f504b3a1c75b73d6151be81eb05bdc9,cool_stuff,7,7,4004.0,366.11999893188477,4
2017-06-01,470433f95ba906e17efac3fce39e9ffd,computers_accessories,1,1,2999.889892578125,48.380001068115234,5
2017-06-01,f6a84928571f68635beb0f5c9333c6f3,sports_leisure,3,3,2697.0,480.8300018310547,6
2017-06-01,3ecf69ee1fe21cfd40b30cbea549e563,small_appliances,1,1,2690.0,44.11000061035156,7
2017-06-01,a233df9a388d27dbdfd31731d4236db0,computers_accessories,1,1,2649.989990234375,134.1699981689453,8
2017-06-01,1ed724b5e4b638eeb4bd3487d88b8f28,cool_stuff,1,1,2649.0,32.290000915527344,9
2017-06-01,122bedead6e7541d311e6e0ab3cf248f,cool_stuff,1,1,2649.0,32.290000915527344,10
2017-06-01,ab50aa8d9af0addb7f96149c8b8cee86,cool_stuff,1,1,2499.989990234375,127.0999984741211,11
2017-06-01,27535386be7362e36d9e78c2afb8c0e5,health_beauty,2,2,2399.800048828125,48.1299991607666,12
2017-06-01,c6ea63369936552872ae890c82175b4b,bed_bath_table,11,11,2394.9600219726562,208.69999980926514,13
2017-06-01,18e41d0c2a7cac6a8d53d3fcc13da3c4,computers_accessories,2,2,2361.89990234375,33.32000060379505,14
2017-06-01,23ed7a10a36c6f88a757a9c83df9ea20,perfumery,5,5,2249.499969482422,124.44999885559082,15
2017-06-01,d5991653e037ccb7af6ed7d94246b249,computers_accessories,15,8,2247.719955444336,325.5099992752075,16
2017-06-01,20f160a9cf2e856ee5eba259e9ae33f9,perfumery,13,12,2234.939971923828,205.81000137329102,17
2017-06-01,601a360bd2a916ecef0e88de72a6531a,cool_stuff,17,17,2209.830093383789,290.0399980545044,18
2017-06-01,f1c7f353075ce59d8a6f3cf58f419c9c,bed_bath_table,10,10,2090.0,213.21999835968018,19
2017-06-01,17c9711cb08dc4757841afc6d4a239d4,consoles_games,4,4,2066.360107421875,70.67999839782715,20
2017-06-01,f4f67ccaece962d013a4e1d7dc3a61f7,auto,8,8,1928.800048828125,281.01000213623047,21
2017-06-01,159dc4423e5092c3baa443379a458fa9,health_beauty,4,4,1897.969970703125,72.85000228881836,22
2017-06-01,10558db20f88e2b71f8dff4614f9e3bf,small_appliances,1,1,1890.0,48.7400016784668,23
2017-06-01,cb26d15d1b6eabaac7c0803774245884,sports_leisure,2,2,1865.0,318.3300018310547,24
2017-06-01,cc971e0365873137b8bef2ebad633e6f,cool_stuff,8,8,1839.9200439453125,175.7700023651123,25
2017-06-01,af51d485dc5255ba2e18b21b550156e6,luggage_accessories,7,7,1819.2999572753906,465.6599998474121,26
2017-06-01,e213c4ab14d85a5a4a987bb6c543a952,sports_leisure,1,1,1769.0,61.119998931884766,27
2017-06-01,dc404a1496a08f9f5540c8b5d4b92925,toys,5,5,1699.7699584960938,113.80000114440918,28
2017-06-01,6c34d241bbd85d693f1fee6a4b8a8e2b,small_appliances,2,2,1690.0,102.77000045776367,29
2017-06-01,2f178dc91b792930e1ff40a77a123506,telephony,4,4,1599.9599609375,94.17999935150146,30
2017-06-01,a7c87b1bbdd51e0d68b0307cffd03d47,watches_gifts,1,1,1500.0,37.040000915527344,31
2017-06-01,aef8207c2e91f4fcdbc0824737abf358,health_beauty,5,5,1499.949951171875,75.17000102996826,32
2017-06-01,4f47791b7d4e127b53fdfceea592e926,computers_accessories,2,2,1499.800048828125,51.97999954223633,33
2017-06-01,c6dd917a0be2a704582055949915ab32,cool_stuff,14,14,1399.8599700927734,193.56999969482422,34
2017-06-01,2cfd372900c7c65e4c4ed2ccf7a1cfd4,watches_gifts,2,2,1393.3499755859375,48.630001068115234,35
2017-06-01,5fb0955cb683eb6f65a1f613e502eef5,agro_industry_and_commerce,1,1,1390.0,32.04999923706055,36
2017-06-01,add32d15ff7c76396b982686227d9553,watches_gifts,1,1,1349.0,24.190000534057617,37
2017-06-01,2a2d22ae30e026f1893083c8405ca522,bed_bath_table,10,10,1348.9999389648438,281.17999839782715,38
2017-06-01,472a528b441c91f23491342237364565,computers_accessories,1,1,1299.989990234375,17.90999984741211,39
2017-06-01,0c6fc9b9317a68d1cda098c063914b72,musical_instruments,3,3,1259.6999816894531,102.15999984741211,40
2017-06-01,38dcb9ae53c258cfba73583f9454d721,garden_tools,1,1,1250.0,43.27000045776367,41
2017-06-01,7c1bd920dbdf22470b68bde975dd3ccf,health_beauty,21,21,1234.7900352478027,291.96999406814575,42
2017-06-01,23f2ebdf4d6f7badc8bbd40af362f681,home_construction,5,1,1228.499984741211,87.39999771118164,43
2017-06-01,f22c9d6ce2431ff939aad39e026cc7ef,auto,1,1,1199.9000244140625,47.38999938964844,44
2017-06-01,e272c7b6c21c38e8ee510666a28460d4,computers_accessories,1,1,1199.0,25.100000381469727,45
2017-06-01,31a2f42a87890f87d77daebdfabc182e,toys,8,8,1192.0,168.87000370025635,46
2017-06-01,f71973c922ccaab05514a36a8bc741b8,luggage_accessories,13,13,1168.7000198364258,502.65001106262207,47
2017-06-01,0c8862859cb952ee81428f80dc8140d9,garden_tools,1,1,1160.0,57.779998779296875,48
2017-06-01,f9a1a72d4069bf9570e29b9c620bef07,unknown,1,1,1159.0,25.549999237060547,49
2017-06-01,3758055ab2434bd36ac78e00b15b5cf6,health_beauty,5,5,1149.9500274658203,70.06999969482422,50
2017-07-01,f1c7f353075ce59d8a6f3cf58f419c9c,bed_bath_table,59,57,12095.0,1309.560004234314,1
2017-07-01,99a4788cb24856965c36a24e339b6058,bed_bath_table,60,60,5394.000091552734,839.6300053596497,2
2017-07-01,fd0065af7f09af4b82a0ca8f3eed1852,auto,2,2,3999.97998046875,61.040000915527344,3
2017-07-01,952670bc019a73f0933157ec82ff6e4f,bed_bath_table,18,18,3690.0,423.0200004577637,4
2017-07-01,27535386be7362e36d9e78c2afb8c0e5,health_beauty,3,2,3599.7000732421875,114.38000297546387,5
2017-07-01,5f504b3a1c75b73d6151be81eb05bdc9,cool_stuff,6,6,3432.0,360.9699897766113,6
2017-07-01,470433f95ba906e17efac3fce39e9ffd,computers_accessories,1,1,2999.889892578125,41.84000015258789,7
2017-07-01,2a2d22ae30e026f1893083c8405ca522,bed_bath_table,21,20,2832.899871826172,522.6999988555908,8
2017-07-01,31a2f42a87890f87d77daebdfabc182e,toys,18,18,2682.0,313.45001125335693,9
2017-07-01,c6ea63369936552872ae890c82175b4b,bed_bath_table,12,12,2460.0,280.39999866485596,10
2017-07-01,4052517cac9e78357d895976124f6972,electronics,14,12,2100.0,271.26000022888184,11
2017-07-01,9069c427ca36847bc3907c09712f6cf8,toys,3,3,2099.7000732421875,62.21999931335449,12
2017-07-01,601a360bd2a916ecef0e88de72a6531a,cool_stuff,16,16,2079.840087890625,299.4499969482422,13
2017-07-01,f39a8b27ce90ac582103bf36f09690dd,consoles_games,6,6,2016.0,78.51999950408936,14
2017-07-01,e0d64dcfaa3b6db5c54ca298ae101d05,watches_gifts,10,10,1973.8300323486328,166.0600004196167,15
2017-07-01,f6a84928571f68635beb0f5c9333c6f3,sports_leisure,2,2,1798.0,333.27000427246094,16
2017-07-01,706982d4d1d9841dfd470b6fe10f8614,baby,2,2,1796.0,184.54999923706055,17
2017-07-01,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,11,11,1777.4999694824219,170.78000164031982,18
2017-07-01,bb90206fa281c20f0b4c42a2393b54dd,computers_accessories,9,5,1763.0999450683594,153.19000148773193,19
2017-07-01,35afc973633aaeb6b877ff57b2793310,home_confort,19,17,1708.1000289916992,276.4200029373169,20
2017-07-01,48ec266dc99725679f820e6609801800,watches_gifts,1,1,1704.969970703125,28.3700008392334,21
2017-07-01,f5f0b722d7662e8939727fb49e45d046,watches_gifts,2,2,1699.800048828125,36.58000183105469,22
2017-07-01,7f1c32fb404e8cd4b901a3347a96f66e,watches_gifts,1,1,1625.0,19.56999969482422,23
2017-07-01,76951acb34204078c0dc377dfc4233aa,health_beauty,1,1,1597.3499755859375,31.979999542236328,24
2017-07-01,2b4609f8948be18874494203496bc318,health_beauty,17,17,1529.829963684082,206.020001411438,25
2017-07-01,3a264b078bf20e98f315ff65c23fa263,toys,4,4,1459.9599609375,79.21000099182129,26
2017-07-01,29427de7f8a9ee983d9dbc51cec569b4,cool_stuff,14,14,1399.8599700927734,278.7700071334839,27
2017-07-01,2cfd372900c7c65e4c4ed2ccf7a1cfd4,watches_gifts,2,2,1334.0,40.86000061035156,28
2017-07-01,62d41a80c366aa2d8644e3270adf8440,computers_accessories,6,2,1325.4600219726562,112.79999542236328,29
2017-07-01,ce045b0fd0fb3300b45effc7fb45012d,watches_gifts,1,1,1299.0,52.939998626708984,30
2017-07-01,dc9471db933efad7bf0ce685380578bd,computers_accessories,4,1,1283.6400146484375,159.1999969482422,31
2017-07-01,f3ce47ccf98da2906f6b8b1387618e07,housewares,10,6,1259.9800109863281,241.35999870300293,32
2017-07-01,11fd9d7ba552e1d28872e008acf1e050,cool_stuff,9,9,1259.0999450683594,138.0699977874756,33
2017-07-01,31a550e5405c2f75ecd052b2106f1330,cool_stuff,2,2,1258.0,81.01000213623047,34
2017-07-01,8abbebcdff5d78ce6bcafa077e5347ed,computers_accessories,1,1,1199.989990234375,53.869998931884766,35
2017-07-01,d6fe3b4ddecd4a8393c6a1385de3bfb6,office_furniture,6,6,1199.8200073242188,256.8400001525879,36
2017-07-01,cd5df6a3db7a3d064a55afd08289d762,agro_industry_and_commerce,1,1,1180.0,19.469999313354492,37
2017-07-01,85e8e8aad6ad12d67c21300379760196,garden_tools,1,1,1160.0,60.720001220703125,38
2017-07-01,389d119b48cf3043d311335e499d9c6b,garden_tools,19,15,1138.1000289916992,306.11999797821045,39
2017-07-01,53759a2ecddad2bb87a079a1f1519f73,garden_tools,19,16,1138.1000289916992,304.5799961090088,40
2017-07-01,8b91b9d3fea3a20b5ab4ffa874fdb062,musical_instruments,1,1,1122.0,50.2599983215332,41
2017-07-01,c6dd917a0be2a704582055949915ab32,cool_stuff,11,11,1099.8899765014648,181.82000637054443,42
2017-07-01,94b0bb57e5cc458656fd7ae6b806f5a7,telephony,2,2,1099.800048828125,30.700000762939453,43
2017-07-01,656e0eca68dcecf6a31b8ececfabe3e8,computers_accessories,10,9,1099.000015258789,120.15000343322754,44
2017-07-01,cf40e5e0674c8f74da58b2620de88ccc,watches_gifts,1,1,1099.0,51.540000915527344,45
2017-07-01,6a23c2eb9acc78f8ec403be9c6210dd4,office_furniture,9,8,1079.4600219726562,281.2600040435791,46
2017-07-01,130482add9fd75ccb6c57ba007694a2d,computers_accessories,10,8,1050.0,330.5299949645996,47
2017-07-01,f65464750198350b78735037a9b35dd2,bed_bath_table,5,5,1050.0,53.230000019073486,48
2017-07-01,97c948ebc8c04b26b7bbb095d4228f2a,health_beauty,1,1,1050.0,250.57000732421875,49
2017-07-01,66077cc774ac8ba7c7fcb45fd8e03474,housewares,11,8,1038.900016784668,240.43000411987305,50
2017-08-01,d6160fb7873f184099d9bc95e30376af,computers,9,9,11000.0,311.0299949645996,1
2017-08-01,bc4cd4da98dd128c39bf0b8c2674032f,computers,9,9,10800.0,344.63999938964844,2
2017-08-01,f1c7f353075ce59d8a6f3cf58f419c9c,bed_bath_table,52,51,10375.0,1009.4700050354004,3
2017-08-01,5f504b3a1c75b73d6151be81eb05bdc9,cool_stuff,12,12,7075.0,777.9599876403809,4
2017-08-01,9aedf557945e816d48539ee56293f860,computers,5,5,5600.0,194.75,5
2017-08-01,61937887eb6ee0b405a5759756426486,health_beauty,5,5,4079.5001220703125,168.4300022125244,6
2017-08-01,99a4788cb24856965c36a24e339b6058,bed_bath_table,37,36,3326.3000564575195,542.2999867200851,7
2017-08-01,bc2d6310e5cbd60facb2f9c8d9471597,cool_stuff,5,5,3145.0,226.80999755859375,8
2017-08-01,e0d64dcfaa3b6db5c54ca298ae101d05,watches_gifts,15,15,2698.4999084472656,223.90000343322754,9
2017-08-01,7af541d714ea3db608971a40b8f507cb,baby,6,5,2459.3999633789062,287.72999572753906,10
2017-08-01,056063b2634974ef86ccb7da2d3d0dbf,sports_leisure,4,2,2456.0,83.11999893188477,11
2017-08-01,6cdd53843498f92890544667809f1595,health_beauty,7,7,2449.2999572753906,209.6299991607666,12
2017-08-01,588531f8ec37e7d5ff5b7b22ea0488f8,computers,2,2,2400.0,101.6099967956543,13
2017-08-01,38c56c5c5b16958d95bf8254498ad555,watches_gifts,3,3,2397.0,69.61000061035156,14
2017-08-01,422879e10f46682990de24d770e7f83d,garden_tools,39,28,2336.1000595092773,708.3299989700317,15
2017-08-01,a5215a7a9f46c4185b12f38e9ddf2abc,computers,2,2,2200.0,77.26000213623047,16
2017-08-01,7ea73eb6e7e6ebb1113ba90f839b3402,computers_accessories,2,1,2159.97998046875,110.0,17
2017-08-01,fa4e8255202fd921350a6fc716710dae,computers_accessories,8,8,2157.93994140625,93.64000129699707,18
2017-08-01,d9f29c5e92ade1d2ed40235c56445b58,auto,3,1,2096.93994140625,383.6399917602539,19
2017-08-01,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,13,13,2088.699920654297,197.40999794006348,20
2017-08-01,952670bc019a73f0933157ec82ff6e4f,bed_bath_table,10,10,2040.0,240.34000205993652,21
2017-08-01,5183344b5357029cfd88c7f511ed876d,musical_instruments,1,1,1999.0,66.3499984741211,22
2017-08-01,9571759451b1d780ee7c15012ea109d4,auto,20,1,1973.9999389648438,288.799991607666,23
2017-08-01,bb50f2e236e5eea0100680137654686c,health_beauty,6,6,1950.0,126.45000076293945,24
2017-08-01,d5991653e037ccb7af6ed7d94246b249,computers_accessories,13,6,1884.4499816894531,250.71000385284424,25
2017-08-01,601a360bd2a916ecef0e88de72a6531a,cool_stuff,16,16,1870.8399658203125,304.33999729156494,26
2017-08-01,c6ea63369936552872ae890c82175b4b,bed_bath_table,9,8,1845.0,219.7799997329712,27
2017-08-01,7a10781637204d8d10485c71a6108a2e,watches_gifts,8,8,1839.199951171875,121.13000202178955,28
2017-08-01,f71e81166f65ac9b5174e4630ab20615,garden_tools,1,1,1815.9100341796875,61.93000030517578,29
2017-08-01,c04e948c6900ce99ac47d89b3b6d70cd,cool_stuff,2,2,1800.0,175.4199981689453,30
2017-08-01,f819f0c84a64f02d3a5606ca95edd272,watches_gifts,2,2,1769.97998046875,49.170000076293945,31
2017-08-01,32bcebd1122da0e45ac11739dd7a1cad,auto,4,1,1736.0,206.60000610351562,32
2017-08-01,eb45e95b37dfceebc7b740688cff3686,baby,2,2,1658.0,42.19000053405762,33
2017-08-01,2b4609f8948be18874494203496bc318,health_beauty,18,18,1619.8199615478516,241.3900022506714,34
2017-08-01,389d119b48cf3043d311335e499d9c6b,garden_tools,27,22,1617.3000411987305,477.3899974822998,35
2017-08-01,f8d60c5ad1317240cc6138c3d50776b5,watches_gifts,2,2,1599.97998046875,34.77000045776367,36
2017-08-01,76951acb34204078c0dc377dfc4233aa,health_beauty,1,1,1597.3499755859375,53.209999084472656,37
2017-08-01,12485f9cdebb6ca179826ede539554ad,air_conditioning,2,1,1589.9599609375,27.8799991607666,38
2017-08-01,c6dd917a0be2a704582055949915ab32,cool_stuff,14,14,1399.8599700927734,265.6500072479248,39
2017-08-01,6d426dd1336e5a7d34470ae65bc68abf,fixed_telephony,1,1,1380.0,24.40999984741211,40
2017-08-01,368c6c730842d78016ad823897a372db,garden_tools,23,19,1377.7000350952148,415.1599998474121,41
2017-08-01,ae347727b83d554247d6cc36029a8392,health_beauty,1,1,1359.0,52.130001068115234,42
2017-08-01,0d009643171aee696f4733340bc2fdd0,perfumery,4,3,1356.0,71.11999988555908,43
2017-08-01,df480c7d3f979093ac4c2d1109e78289,watches_gifts,2,2,1345.97998046875,44.079999923706055,44
2017-08-01,8a8f06e954adeacfeb28b9af2efdc354,baby,2,2,1339.97998046875,177.57999420166016,45
2017-08-01,53f92b0474f91fcb5bd188c6a8075c38,housewares,1,1,1300.0,116.69999694824219,46
2017-08-01,e6ca601b0b9189e6471ccf0667985c9b,health_beauty,1,1,1299.9000244140625,27.639999389648438,47
2017-08-01,7c1bd920dbdf22470b68bde975dd3ccf,health_beauty,22,21,1297.7800369262695,357.29999351501465,48
2017-08-01,53759a2ecddad2bb87a079a1f1519f73,garden_tools,21,17,1257.900032043457,395.45999908447266,49
2017-08-01,dc68ee0fcb033a1ab6714fbb5db60c15,furniture_decor,5,5,1245.0,204.9099998474121,50
2017-09-01,d6160fb7873f184099d9bc95e30376af,computers,21,21,29899.390014648438,901.4399871826172,1
2017-09-01,5769ef0a239114ac3a854af00df129e4,fixed_telephony,8,1,13440.0,224.0800018310547,2
2017-09-01,bc4cd4da98dd128c39bf0b8c2674032f,computers,7,7,9099.60009765625,304.5599899291992,3
2017-09-01,5f504b3a1c75b73d6151be81eb05bdc9,cool_stuff,14,14,8540.0,710.0300140380859,4
2017-09-01,f1c7f353075ce59d8a6f3cf58f419c9c,bed_bath_table,32,31,5222.3599853515625,778.390007019043,5
2017-09-01,431d674f9a4fbd0957ecf6ba3fcb6899,telephony,16,16,4834.849853515625,374.35999870300293,6
2017-09-01,a5215a7a9f46c4185b12f38e9ddf2abc,computers,4,4,4799.9000244140625,179.11999893188477,7
2017-09-01,fb8c11da2e1b1634e879d1c3c6762dc2,computers,5,4,4250.0,157.50000190734863,8
2017-09-01,b7d35019c9f8e0eeff52b36a59eec8e8,small_appliances,2,2,3780.0,120.47000122070312,9
2017-09-01,bb50f2e236e5eea0100680137654686c,health_beauty,11,11,3575.0,214.75999641418457,10
2017-09-01,e0d64dcfaa3b6db5c54ca298ae101d05,watches_gifts,20,20,3291.3999633789062,390.5600051879883,11
2017-09-01,588531f8ec37e7d5ff5b7b22ea0488f8,computers,2,2,2899.989990234375,79.11999893188477,12
2017-09-01,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,18,14,2762.4999084472656,252.73999547958374,13
2017-09-01,6cdd53843498f92890544667809f1595,health_beauty,7,7,2449.2999572753906,186.07999801635742,14
2017-09-01,1015bdc42b2ec0548e728cdc0ad72380,cool_stuff,3,3,2430.0,99.06999778747559,15
2017-09-01,6ae3f85f46a37844372252496c77b4d8,telephony,12,11,2394.3899688720703,254.1700038909912,16
2017-09-01,61937887eb6ee0b405a5759756426486,health_beauty,3,3,2370.0,55.92000198364258,17
2017-09-01,7814c273ab16783d73a9863ebfa8b141,furniture_decor,10,9,2332.0,530.2800064086914,18
2017-09-01,422879e10f46682990de24d770e7f83d,garden_tools,37,33,2216.3000564575195,635.9199991226196,19
2017-09-01,69d3ff4f45d52d69e4b06760e0e154e2,musical_instruments,2,2,2194.0,45.630001068115234,20
2017-09-01,7a10781637204d8d10485c71a6108a2e,watches_gifts,10,10,2190.5999755859375,153.4499969482422,21
2017-09-01,99a4788cb24856965c36a24e339b6058,bed_bath_table,23,21,2067.700035095215,431.8600091934204,22
2017-09-01,b0961721fd839e9982420e807758a2a6,garden_tools,34,23,2036.6000518798828,670.1999998092651,23
2017-09-01,cce3ce6484896041ae3dafdd4308a39c,consoles_games,2,2,2009.97998046875,62.69999885559082,24
2017-09-01,fa4e8255202fd921350a6fc716710dae,computers_accessories,8,8,2004.9200286865234,125.01000022888184,25
2017-09-01,a9b7d6445491f7108ce079d4f783dbf1,health_beauty,2,1,1980.0,174.82000732421875,26
2017-09-01,2b4609f8948be18874494203496bc318,health_beauty,21,21,1889.7899551391602,293.25,27
2017-09-01,06fb87866499b0e65992b2d88aca8282,watches_gifts,2,2,1798.0,43.09000015258789,28
2017-09-01,3976c6466748442470251341eb6f92a3,pet_shop,1,1,1798.0,144.0,29
2017-09-01,32bcebd1122da0e45ac11739dd7a1cad,auto,4,1,1736.0,180.9600067138672,30
2017-09-01,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,11,10,1679.8900604248047,480.9500045776367,31
2017-09-01,c4989935ece6a2e0c0c148ede45f640e,musical_instruments,4,1,1679.5999755859375,82.04000091552734,32
2017-09-01,4d0322b5ddf89ce6a3564aca2e261a3a,garden_tools,1,1,1663.0,67.04000091552734,33
2017-09-01,d5991653e037ccb7af6ed7d94246b249,computers_accessories,12,3,1656.8699340820312,431.0700149536133,34
2017-09-01,c6ea63369936552872ae890c82175b4b,bed_bath_table,10,10,1651.7899932861328,207.63000114262104,35
2017-09-01,fd9f8eff0fa910129e366594485e00dd,sports_leisure,3,1,1640.7000732421875,18.0,36
2017-09-01,461f43be3bdf8844e65b62d9ac2c7a5a,watches_gifts,10,10,1603.9999389648438,178.55999755859375,37
2017-09-01,270205bec6114bb05c09ed724555eac0,watches_gifts,1,1,1599.989990234375,25.950000762939453,38
2017-09-01,b5e13c9a353102f79c6206ff5cb61a50,toys,20,17,1598.0000305175781,375.40999603271484,39
2017-09-01,afeeea6271148ee1bb15173b8187c431,telephony,9,6,1566.0,155.9399995803833,40
2017-09-01,b8d682ed9fe73be0d13a38e716573f79,consoles_games,3,3,1500.0,62.25,41
2017-09-01,19998f21eb0c32c91d5530613a490f41,watches_gifts,1,1,1499.989990234375,24.25,42
2017-09-01,fe6a9515d655fa7936b8a7c841039f34,cool_stuff,6,5,1499.3999633789062,334.1399955749512,43
2017-09-01,7c1bd920dbdf22470b68bde975dd3ccf,health_beauty,25,23,1474.75004196167,390.97999382019043,44
2017-09-01,fcdb929c70287379ce31deed3f733d72,bed_bath_table,7,7,1469.2999572753906,111.60999774932861,45
2017-09-01,1491a8ff192d4b5c369b0eaa2fe33ee5,bed_bath_table,8,6,1459.770004272461,182.47000122070312,46
2017-09-01,0a57f7d2c983bcf8188589a5fea4a8da,watches_gifts,12,12,1446.0,178.15999698638916,47
2017-09-01,c1ad8ac66c91ad301cefc322ba2adf31,watches_gifts,2,2,1438.0,37.420000076293945,48
2017-09-01,53759a2ecddad2bb87a079a1f1519f73,garden_tools,23,16,1377.7000350952148,428.80000019073486,49
2017-09-01,441cab1deea761934372ba090ad7cc24,auto,4,1,1316.0,191.55999755859375,50
2017-10-01,588531f8ec37e7d5ff5b7b22ea0488f8,computers,12,11,17244.0,445.4499855041504,1
2017-10-01,eed5cbd74fac3bd79b7c7ec95fa7507d,unknown,5,5,9945.0,278.81999588012695,2
2017-10-01,d6160fb7873f184099d9bc95e30376af,computers,5,5,7999.949951171875,214.37000465393066,3
2017-10-01,34f99d82cfc355d08d8db780d14aa002,computers,2,2,5999.97998046875,253.02000427246094,4
2017-10-01,a5215a7a9f46c4185b12f38e9ddf2abc,computers,4,4,5360.0,151.70000457763672,5
2017-10-01,5f504b3a1c75b73d6151be81eb05bdc9,cool_stuff,8,8,4880.0,560.9700088500977,6
2017-10-01,431d674f9a4fbd0957ecf6ba3fcb6899,telephony,15,14,4356.97998046875,310.8499946594238,7
2017-10-01,f819f0c84a64f02d3a5606ca95edd272,watches_gifts,6,6,4124.9000244140625,139.97000122070312,8
2017-10-01,fe6a9515d655fa7936b8a7c841039f34,cool_stuff,15,15,3748.4999084472656,1075.429988861084,9
2017-10-01,6cdd53843498f92890544667809f1595,health_beauty,10,10,3498.9999389648438,228.39999771118164,10
2017-10-01,d285360f29ac7fd97640bf0baef03de0,watches_gifts,10,10,3461.5799255371094,134.5500020980835,11
2017-10-01,fe01b643060a6446e59f58e3021e66b3,perfumery,23,22,3289.0,856.9199848175049,12
2017-10-01,d2e131d6f19ae0d665fc1a6c420b4f4c,watches_gifts,5,5,3099.949951171875,87.4099988937378,13
2017-10-01,cce3ce6484896041ae3dafdd4308a39c,consoles_games,3,3,3014.969970703125,86.16000175476074,14
2017-10-01,797db4aaf1d7db19f13d21423f07b8e1,auto,2,2,2980.0,230.27999877929688,15
2017-10-01,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,17,17,2629.830093383789,745.9800052642822,16
2017-10-01,b7a60a397d4efd05c1b5d398fb9f9097,agro_industry_and_commerce,1,1,2399.0,68.33000183105469,17
2017-10-01,461f43be3bdf8844e65b62d9ac2c7a5a,watches_gifts,16,16,2391.5999755859375,296.0900001525879,18
2017-10-01,422879e10f46682990de24d770e7f83d,garden_tools,39,22,2336.1000595092773,704.569995880127,19
2017-10-01,d5991653e037ccb7af6ed7d94246b249,computers_accessories,16,9,2206.39990234375,576.3500137329102,20
2017-10-01,e004a3b7f9524967fdb68bb70f850eb0,computers,3,3,2190.0,189.82999420166016,21
2017-10-01,17823ffd2de8234f0e885a71109613a4,unknown,8,8,2189.919921875,253.56999969482422,22
2017-10-01,2b4609f8948be18874494203496bc318,health_beauty,24,24,2159.7599487304688,397.5099973678589,23
2017-10-01,368c6c730842d78016ad823897a372db,garden_tools,36,24,2156.4000549316406,605.3099980354309,24
2017-10-01,5183344b5357029cfd88c7f511ed876d,musical_instruments,1,1,1999.0,40.310001373291016,25
2017-10-01,0db4869ac8a908414823d44d742f5ba3,office_furniture,10,3,1981.9000549316406,649.6499938964844,26
2017-10-01,3a65f793b3e854ca1f31c6d7c636f117,computers_accessories,1,1,1980.0,29.6200008392334,27
2017-10-01,d982791b03ad95faaa03fc746ad04672,computers_accessories,2,2,1970.0899658203125,57.6200008392334,28
2017-10-01,992197904e1d4f0bf3994652373188e4,food_drink,9,8,1940.0399780273438,211.6399974822998,29
2017-10-01,7b35be468d9795a7529f65c50ec87668,watches_gifts,3,3,1873.0,55.79999923706055,30
2017-10-01,389d119b48cf3043d311335e499d9c6b,garden_tools,31,24,1856.900047302246,545.4599990844727,31
2017-10-01,90b58782fdd04cb829667fcc41fb65f5,office_furniture,10,3,1839.9000549316406,579.680004119873,32
2017-10-01,a2ff5a97bf95719e38ea2e3b4105bce8,small_appliances,2,2,1790.0,42.040000915527344,33
2017-10-01,0a57f7d2c983bcf8188589a5fea4a8da,watches_gifts,16,16,1788.400016784668,246.2600040435791,34
2017-10-01,8ed094bfe076c568f6bb10feada3f75d,office_furniture,9,5,1772.9100494384766,291.38000106811523,35
2017-10-01,165f86fe8b799a708a20ee4ba125c289,cool_stuff,12,12,1763.8800659179688,225.06000137329102,36
2017-10-01,53ea9da485f6aed8a6f03a85831fe021,watches_gifts,7,7,1749.9300384521484,117.89999961853027,37
2017-10-01,78819ab10b4a44927c832a21c06849e0,computers_accessories,3,3,1740.81005859375,58.529998779296875,38
2017-10-01,34b91723112fa9ebf6b4d6b4db4a6741,toys,3,3,1737.0,61.89999771118164,39
2017-10-01,7a10781637204d8d10485c71a6108a2e,watches_gifts,8,8,1729.199951171875,152.79999828338623,40
2017-10-01,437ae72c066abf24996b52549bbb6432,industry_commerce_and_business,1,1,1699.989990234375,87.7300033569336,41
2017-10-01,9bc0b0cf5d074be7d532d216a92ec874,kitchen_dining_laundry_garden_furniture,3,2,1692.0,505.6000061035156,42
2017-10-01,4d0322b5ddf89ce6a3564aca2e261a3a,garden_tools,1,1,1688.0,67.20999908447266,43
2017-10-01,5c478d826b60d0f057579a180fae4b05,computers_accessories,3,1,1653.0,61.02000045776367,44
2017-10-01,54d7ad85b648d3cb2b7069ed446d7f35,computers_accessories,11,3,1649.0100402832031,187.52999863028526,45
2017-10-01,c4baedd846ed09b85f78a781b522f126,garden_tools,17,17,1619.9299850463867,698.519998550415,46
2017-10-01,4413a608a42bd21bbf9d5abbd58c249a,cool_stuff,11,11,1616.8900604248047,248.0999984741211,47
2017-10-01,a6b5c06253205267d5a66952a4524a83,garden_tools,2,1,1610.0,100.18000030517578,48
2017-10-01,bc4cd4da98dd128c39bf0b8c2674032f,computers,1,1,1599.989990234375,35.650001525878906,49
2017-10-01,38c56c5c5b16958d95bf8254498ad555,watches_gifts,2,2,1598.0,34.760000228881836,50
2017-11-01,6a162a899a815ed15db1689e8efc976c,cool_stuff,10,10,6349.000244140625,223.08999824523926,1
